,Unnamed: 0,respondent,resp_id_old,subset,subset_old,survey_immediate_start,sns_filename_x,sns_findSpecific_Item1_RT,sns_findSpecific_Item1_AOISelected,sns_findSpecific_Item1_AOIAccuracy,sns_findSpecific_Item1_FixationCount,sns_findSpecific_Item2_RT,sns_findSpecific_Item2_AOISelected,sns_findSpecific_Item2_AOIAccuracy,sns_findSpecific_Item2_FixationCount,sns_findSpecific_Item3_RT,sns_findSpecific_Item3_AOISelected,sns_findSpecific_Item3_AOIAccuracy,sns_findSpecific_Item3_FixationCount,sns_findSpecific_Item4_RT,sns_findSpecific_Item4_AOISelected,sns_findSpecific_Item4_AOIAccuracy,sns_findSpecific_Item4_FixationCount,sns_findSpecific_Item5_RT,sns_findSpecific_Item5_AOISelected,sns_findSpecific_Item5_AOIAccuracy,sns_findSpecific_Item5_FixationCount,sns_findSpecific_Item1_subjUndiscovered,sns_findSpecific_Item2_subjUndiscovered,sns_findSpecific_Item3_subjUndiscovered,sns_findSpecific_Item4_subjUndiscovered,sns_findSpecific_Item5_subjUndiscovered,sns_findAnything_BackPage_RT,sns_findAnything_BackPage_AOISelected,sns_findAnything_BackPage_AOIAccuracy,sns_findAnything_BackPage_FixationCount,sns_findAnything_FrontPage_RT,sns_findAnything_FrontPage_AOISelected,sns_findAnything_FrontPage_AOIAccuracy,sns_findAnything_FrontPage_FixationCount,iam_findSpecific_Item1_ClickAccurate,iam_findSpecific_Item2_ClickAccurate,iam_findSpecific_Item3_ClickAccurate,iam_findSpecific_Item4_ClickAccurate,iam_findSpecific_Item5_ClickAccurate,iam_findAnything_FrontPage_Undiscovered_TTFF,iam_findAnything_FrontPage_Undiscovered_TFD,iam_findAnything_FrontPage_Undiscovered_FixationCount,iam_findAnything_BackPage_Undiscovered_TTFF,iam_findAnything_BackPage_Undiscovered_TFD,iam_findAnything_BackPage_Undiscovered_FixationCount,iam_findAnything_FrontPage_SubjUndiscovered_TTFF,iam_findAnything_FrontPage_SubjUndiscovered_TFD,iam_findAnything_FrontPage_SubjUndiscovered_FixationCount,iam_findAnything_BackPage_SubjUndiscovered_TTFF,iam_findAnything_BackPage_SubjUndiscovered_TFD,iam_findAnything_BackPage_SubjUndiscovered_FixationCount,iam_standard_Slide39 Stim2_HighGP_1/4 Chicken_TTFF,iam_standard_Slide39 Stim2_HighGP_1/4 Chicken_TFD,iam_standard_Slide39 Stim2_HighGP_Full Chicken_TTFF,iam_standard_Slide39 Stim2_HighGP_Full Chicken_TFD,iam_standard_Slide39 Stim2_HighGP_Bowls and Salads_TTFF,iam_standard_Slide39 Stim2_HighGP_Bowls and Salads_TFD,iam_standard_Slide39 Stim2_HighGP_Sides_TTFF,iam_standard_Slide39 Stim2_HighGP_Sides_TFD,iam_standard_Slide39 Stim2_HighGP_1/2 Chicken_TTFF,iam_standard_Slide39 Stim2_HighGP_1/2 Chicken_TFD,iam_standard_Slide39 Stim2_HighGP_Sosaties_TTFF,iam_standard_Slide39 Stim2_HighGP_Sosaties_TFD,iam_standard_Slide48 Stim5_HighGP_1/4 Chicken_TTFF,iam_standard_Slide48 Stim5_HighGP_1/4 Chicken_TFD,iam_standard_Slide48 Stim5_HighGP_Full Chicken_TTFF,iam_standard_Slide48 Stim5_HighGP_Full Chicken_TFD,iam_standard_Slide48 Stim5_HighGP_Bowls and Salads_TTFF,iam_standard_Slide48 Stim5_HighGP_Bowls and Salads_TFD,iam_standard_Slide48 Stim5_HighGP_Sides_TTFF,iam_standard_Slide48 Stim5_HighGP_Sides_TFD,iam_standard_Slide48 Stim5_HighGP_1/2 Chicken_TTFF,iam_standard_Slide48 Stim5_HighGP_1/2 Chicken_TFD,iam_standard_Slide48 Stim5_HighGP_Sosaties_TTFF,iam_standard_Slide48 Stim5_HighGP_Sosaties_TFD,iam_standard_Slide42 Stim3_HighGP_1/4 Chicken_TTFF,iam_standard_Slide42 Stim3_HighGP_1/4 Chicken_TFD,iam_standard_Slide42 Stim3_HighGP_Full Chicken_TTFF,iam_standard_Slide42 Stim3_HighGP_Full Chicken_TFD,iam_standard_Slide42 Stim3_HighGP_Bowls and Salads_TTFF,iam_standard_Slide42 Stim3_HighGP_Bowls and Salads_TFD,iam_standard_Slide42 Stim3_HighGP_Sides_TTFF,iam_standard_Slide42 Stim3_HighGP_Sides_TFD,iam_standard_Slide42 Stim3_HighGP_1/2 Chicken_TTFF,iam_standard_Slide42 Stim3_HighGP_1/2 Chicken_TFD,iam_standard_Slide42 Stim3_HighGP_Sosaties_TTFF,iam_standard_Slide42 Stim3_HighGP_Sosaties_TFD,iam_standard_Slide51 Stim6_HighGP_1/4 Chicken_TTFF,iam_standard_Slide51 Stim6_HighGP_1/4 Chicken_TFD,iam_standard_Slide51 Stim6_HighGP_Full Chicken_TTFF,iam_standard_Slide51 Stim6_HighGP_Full Chicken_TFD,iam_standard_Slide51 Stim6_HighGP_Bowls and Salads_TTFF,iam_standard_Slide51 Stim6_HighGP_Bowls and Salads_TFD,iam_standard_Slide51 Stim6_HighGP_Sides_TTFF,iam_standard_Slide51 Stim6_HighGP_Sides_TFD,iam_standard_Slide51 Stim6_HighGP_1/2 Chicken_TTFF,iam_standard_Slide51 Stim6_HighGP_1/2 Chicken_TFD,iam_standard_Slide51 Stim6_HighGP_Sosaties_TTFF,iam_standard_Slide51 Stim6_HighGP_Sosaties_TFD,iam_standard_Slide39 Stim2_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide39 Stim2_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide39 Stim2_NewGP_Strips and Rice_TTFF,iam_standard_Slide39 Stim2_NewGP_Strips and Rice_TFD,iam_standard_Slide39 Stim2_NewGP_All-in-one bowl_TTFF,iam_standard_Slide39 Stim2_NewGP_All-in-one bowl_TFD,iam_standard_Slide39 Stim2_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide39 Stim2_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide39 Stim2_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide39 Stim2_NewGP_Strips Veg and Rice_TFD,iam_standard_Slide48 Stim5_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide48 Stim5_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide48 Stim5_NewGP_Strips and Rice_TTFF,iam_standard_Slide48 Stim5_NewGP_Strips and Rice_TFD,iam_standard_Slide48 Stim5_NewGP_All-in-one bowl_TTFF,iam_standard_Slide48 Stim5_NewGP_All-in-one bowl_TFD,iam_standard_Slide48 Stim5_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide48 Stim5_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide48 Stim5_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide48 Stim5_NewGP_Strips Veg and Rice_TFD,iam_standard_Slide42 Stim3_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide42 Stim3_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide42 Stim3_NewGP_Strips and Rice_TTFF,iam_standard_Slide42 Stim3_NewGP_Strips and Rice_TFD,iam_standard_Slide42 Stim3_NewGP_All-in-one bowl_TTFF,iam_standard_Slide42 Stim3_NewGP_All-in-one bowl_TFD,iam_standard_Slide42 Stim3_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide42 Stim3_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide42 Stim3_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide42 Stim3_NewGP_Strips Veg and Rice_TFD,iam_standard_Slide51 Stim6_NewGP_Garlic/Nandos Roll_TTFF,iam_standard_Slide51 Stim6_NewGP_Garlic/Nandos Roll_TFD,iam_standard_Slide51 Stim6_NewGP_Strips and Rice_TTFF,iam_standard_Slide51 Stim6_NewGP_Strips and Rice_TFD,iam_standard_Slide51 Stim6_NewGP_All-in-one bowl_TTFF,iam_standard_Slide51 Stim6_NewGP_All-in-one bowl_TFD,iam_standard_Slide51 Stim6_NewGP_Avo and Halloumi bowl_TTFF,iam_standard_Slide51 Stim6_NewGP_Avo and Halloumi bowl_TFD,iam_standard_Slide51 Stim6_NewGP_Strips Veg and Rice_TTFF,iam_standard_Slide51 Stim6_NewGP_Strips Veg and Rice_TFD
36,36,37,17,1,Nandos_Menu_Current_Subset1_2,05/22/2025 1:11:44 PM,009_Resp_017.csv,12554.39,Item_73,4.0,38.0,7298.6447,Item_17,3.0,19.0,64808.3038,Item_60,4,142.0,4277.4182,Item_10,4.0,10.0,3825.3095,Item_46,4.0,10.0,0.0,1.0,1.0,1.0,0.0,45554.612,InfoDelivery_10,4,95,58093.4586,InfoAddDrink_01,4,122,,,,,,3729.48,16504.26,14.0,4679.85,17903.75,11.0,3729.48,11174.960000000003,10.0,5346.05,2131.78,1.0,,,1685.56,333.1,,,3717.44,591.0475,,,9613.21,416.37,,,4582.6,166.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4883.27,149.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37,38,48,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/22/2025 1:20:53 PM,007_Resp_048.csv,5938.4468,Item_65,4.0,14.0,52474.9751,Item_69,4.0,110.0,51562.1933,,3,109.0,19678.8116,Item_10,4.0,39.0,8574.3329,Item_30,4.0,21.0,0.0,1.0,0.0,1.0,0.0,64007.777,Visual_18,3,142,189785.2757,Item_65,4,428,,,,,,11043.33,59706.94000000001,14.0,43691.51,12207.89,4.0,32661.12,22017.48,5.0,43691.51,2564.85,1.0,,,,,,,,,,,3856.88,149.9,1552.3,549.62,,,,,9246.78,1532.23,,,1885.39,358.08,,,,,,,,,,,,,,,,,,,,,,,,,,,9636.06,433.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38,39,45,2,Nandos_Menu_NewFunctional_Subset2_2,05/22/2025 2:07:10 PM,006_Resp_045.csv,44951.3504,,4.0,82.0,23142.9248,Item_69,4.0,58.0,40118.6853,Item_42,4,88.0,9583.2846,Item_10,4.0,22.0,27694.3127,Item_30,4.0,58.0,0.0,0.0,0.0,1.0,0.0,55913.7091,Item_121,4,71,106347.5399,Item_61,3,200,,,,,,19233.75,34425.28,14.0,22857.63,14639.48,5.0,98593.53,1099.22,1.0,22857.63,9792.96,3.0,,,,,3071.52,199.86,,,540.0,349.75,,,,,4748.86,949.3220000000001,,,,,,,185.48,166.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.52,199.86,,,,,3249.94,283.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39,40,68,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/22/2025 2:22:04 PM,004_Resp_068.csv,94799.1454,Item_41,4.0,223.0,29059.8084,Item_16,4.0,58.0,7826.1282,Item_61,3,13.0,23835.0777,Item_10,4.0,46.0,4244.2097,Item_46,4.0,5.0,0.0,0.0,0.0,1.0,0.0,53418.173,Visual_19,3,86,40731.1635,Item_68,4,98,,,,,,2031.47,1532.2,5.0,8233.28,18519.88,5.0,2031.47,166.55,1.0,8233.28,4097.05,2.0,,,,,,,7185.24,133.25,,,,,,,2020.83,641.215,1354.66,516.29,,,,,9748.62,632.875,,,,,,,,,,,,,,,,,,,,,,,,,8550.94,266.46,10682.73,133.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,41,47,2,Nandos_Menu_NewFunctional_Subset2_2,05/22/2025 3:03:36 PM,005_Resp_047.csv,30962.725,Item_09,4.0,86.0,20610.3219,Item_17,4.0,49.0,103369.7142,Item_57,4,275.0,11935.4045,Item_10,4.0,28.0,3509.3025,Item_30,4.0,9.0,1.0,1.0,1.0,1.0,1.0,25212.6457,Item_30,4,46,64534.5821,Item_37,4,178,,,,,,3529.15,31210.899999999998,19.0,10355.65,4413.37,4.0,3529.15,31210.899999999998,19.0,10355.65,2181.63,3.0,,,,,,,,,,,,,,,3058.05,882.69,1076.15,233.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.15,233.17,,,,,,,,,,,,,,,,,,,,
41,41,42,75,3,Nandos_Menu_NewUnique_Subset3_2,05/22/2025 3:57:11 PM,010_Resp_075.csv,74941.118,Item_65,3.0,161.0,39151.4693,Item_15,4.0,89.0,18379.2744,Item_61,4,42.0,27922.512,Item_47,4.0,51.0,10798.8738,Item_46,3.0,27.0,,,,,,129516.5332,Item_13,4,190,110350.8104,Item_83,4,206,,,,,,1819.04,71864.84000000001,19.0,12272.54,31294.159999999996,5.0,,,,,,,,,,,,,,,,,,,365.27,4546.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,43,44,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/22/2025 9:08:00 AM,005_Resp_044.csv,5270.3646,Item_65,3.0,12.0,13772.0646,Item_06,4.0,44.0,32422.1715,Item_61,3,104.0,4870.1067,Item_47,3.0,9.0,4345.7518,Item_46,3.0,14.0,0.0,1.0,0.0,1.0,0.0,19921.525,Item_48,3,47,41301.002,Item_51,3,138,,,,,,1968.4,8577.15,10.0,16368.94,716.15,1.0,15891.72,2564.8199999999997,3.0,16368.94,716.15,1.0,,,,,,,,,,,,,11043.08,133.23,,,,,,,,,1483.28,208.19,,,,,,,,,,,,,,,,,,,,,,,1630.53,1415.66,,,,,,,,,,,8694.76,83.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,44,43,2,Nandos_Menu_NewFunctional_Subset2_2,05/22/2025 9:10:43 AM,007_Resp_043.csv,21664.3916,Item_65,3.0,69.0,3893.6925,Item_17,4.0,11.0,31008.3268,Item_60,4,78.0,4692.7443,Item_10,4.0,15.0,3457.2404,Item_30,3.0,10.0,0.0,1.0,0.0,0.0,0.0,21621.6241,Item_67,4,53,75011.6633,Item_11,4,177,,,,,,11081.28,7811.07,7.0,7809.15,8510.57,5.0,,0.0,0.0,7809.15,2981.2,1.0,,,6716.51,366.41,,,10097.42,1163.51,,,,,,,3900.69,358.07,8480.73,916.02,4700.1,266.48,,,,,,,,,,,,,,,,,,,,,,,,,,,3097.31,1665.45,7982.27,360.84,,,,,,,,,7598.02,466.33,,,8480.73,916.02,,,,,,,,,,,,,,,,,,,,,,,,
44,44,45,73,3,Nandos_Menu_NewUnique_Subset3_2,05/22/2025 10:14:32 AM,011_Resp_073.csv,19331.4451,Item_09,4.0,58.0,5323.5139,Item_17,4.0,17.0,4189.4857,,4,12.0,2972.7959,Item_47,4.0,7.0,6600.1107,Item_30,4.0,20.0,1.0,1.0,0.0,1.0,0.0,85386.5742,Item_48,4,173,67258.7375,Item_45,4,192,,,,,,7430.31,12574.14,13.0,20641.97,4280.2699999999995,3.0,7779.86,6512.010000000001,7.0,20641.97,2448.24,2.0,,,,,,,,,,,,,426.25,674.505,4190.21,358.07,859.27,249.815,,,,,259.71,482.96,,,,,,,,,,,,,,,,,,,,,,,1740.18,632.88,,,,,,,,,,,6571.82,582.92,,,6172.12,349.74,,,859.27,149.89,,,,,,,,,,,,,,,,,,,,
45,45,46,15,1,Nandos_Menu_Current_Subset1_2,05/22/2025 11:31:19 AM,010_Resp_015.csv,7547.8427,Item_73,4.0,18.0,6452.2972,Item_17,4.0,20.0,212216.8379,Item_17,3,455.0,3958.2862,Item_47,4.0,11.0,9248.3325,Item_30,4.0,31.0,0.0,1.0,0.0,1.0,0.0,77002.2184,Item_98,4,191,122200.1008,Visual_00,3,293,,,,,,2542.72,26064.529999999995,14.0,225.98,34891.55,17.0,2542.72,15488.78,5.0,,,,,,,,,,,,,,,,,,2632.38,316.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9344.23,99.93,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,47,46,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/22/2025 11:40:36 AM,006_Resp_046.csv,6181.4349,Item_41,4.0,21.0,6051.0839,Item_15,4.0,20.0,48034.348,Item_61,3,145.0,5122.1533,Item_10,4.0,13.0,16314.1311,Item_46,3.0,46.0,0.0,0.0,0.0,1.0,0.0,78934.2632,Item_46,4,161,261221.8016,Item_24,4,545,,,,,,689.75,47898.76,15.0,46125.45,15455.630000000001,4.0,7551.48,13273.710000000001,4.0,,,,,,,,,,5570.8,133.25,,,,,,,5155.92,174.87,,,,,,,2624.39,133.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.53,216.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,47,48,49,2,Nandos_Menu_NewFunctional_Subset2_2,05/23/2025 1:07:51 PM,004_Resp_049.csv,230015.5856,Item_41,4.0,501.0,36584.6475,Item_17,4.0,89.0,17621.9952,Item_61,3,39.0,14313.4923,Item_10,4.0,27.0,6015.3133,Item_46,3.0,20.0,0.0,1.0,0.0,1.0,1.0,28943.5138,Iterm_58,4,47,75856.1784,Heading_08,4,157,,,,,,1423.1,18203.56,11.0,5495.2,266.48,1.0,44442.25,9493.18,4.0,5495.2,266.48,1.0,,,11043.8,183.2,5431.17,333.09,,,10777.33,199.86,9544.88,116.58,1852.11,183.2,,,,,,,,,11745.03,267.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431.17,333.09,,,,,9813.08,299.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,48,49,72,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/23/2025 1:09:22 PM,005_Resp_072.csv,47204.7185,Item_65,4.0,122.0,171571.6291,Item_04,4.0,401.0,4347.8853,,3,9.0,4888.6027,Item_10,4.0,16.0,2638.3312,Item_30,4.0,6.0,0.0,0.0,0.0,1.0,0.0,50438.6973,Item_91,4,114,152223.6699,Item_65,4,394,,,,,,4510.32,41969.87,19.0,12322.38,14006.61,5.0,42066.63,7544.56,4.0,,,,8918.58,1449.0,,,,,,,7136.54,449.67,7636.17,1249.1,,,1424.7,383.06,,,,,,,1874.38,566.26,,,,,,,,,,,,,,,,,,,,,,,855.89,299.79,,,,,,,,,,,3006.89,316.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,49,50,25,1,Nandos_Menu_Current_Subset1_2,05/23/2025 3:07:42 PM,007_Resp_025.csv,7107.8334,Item_73,4.0,25.0,16309.8604,Item_17,3.0,44.0,25624.3078,Item_60,3,64.0,5343.7263,Item_47,4.0,15.0,2366.5842,Item_30,3.0,7.0,0.0,1.0,1.0,1.0,0.0,59812.4707,Item_30,4,136,63251.2458,InfoAddDrink_01,4,152,,,,,,2913.31,13956.679999999998,13.0,686.66,53861.48,16.0,2913.31,5879.130000000001,6.0,686.66,3597.44,1.0,10858.62,199.86,,,,,8327.12,216.51,10858.62,199.86,,,4144.98,383.07,3129.05,266.47,,,,,5377.44,699.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10025.89,716.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,50,51,52,1,Nandos_Menu_Current_Subset1_2 (1),05/23/2025 3:08:52 PM,008_Resp_052.csv,20164.5125,Item_73,4.0,46.0,54179.1599,Item_73,4.0,117.0,17727.7784,Item_54,4,43.0,4716.4431,Item_47,3.0,11.0,15128.378,Item_46,4.0,40.0,0.0,1.0,0.0,1.0,1.0,36225.0906,Heading_15,4,73,69017.9001,Item_78,4,190,,,,,,2309.3,13157.230000000001,15.0,326.9,16837.86,12.0,2309.3,6978.3200000000015,9.0,326.9,8677.08,7.0,11880.63,99.93,,,,,6850.93,666.18,,,,,5985.15,233.18,,,7284.22,449.67,3919.98,916.0,6251.64,632.86,,,,,,,,,,,,,,,,,,,,,,,,,,,6118.12,749.45,9515.67,1532.25,,,,,,,,,,,,,7284.22,449.67,,,,,,,,,,,,,,,,,,,,,,
51,51,52,70,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/23/2025 4:14:02 PM,006_Resp_070.csv,6241.8623,Item_09,4.0,21.0,115743.1757,Item_17,4.0,318.0,64471.0818,Item_60,4,177.0,6964.1773,Item_47,4.0,19.0,11604.785,Item_30,3.0,34.0,0.0,0.0,0.0,0.0,0.0,17772.2512,Item_26,4,41,80659.6894,Item_37,4,192,,,,,,16435.59,23816.249999999996,15.0,14058.66,3580.74,2.0,17668.03,6578.639999999999,4.0,,0.0,0.0,,,4802.83,333.09,,,8650.06,149.89,6484.95,1065.92,,,,,9521.42,860.4933333333333,,,11736.5,259.84,,,2243.31,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,52,53,77,3,Nandos_Menu_NewUnique_Subset3_2,05/23/2025 9:10:56 AM,009_Resp_077.csv,46727.5007,Item_11,4.0,91.0,23278.3981,Item_17,4.0,71.0,14276.3135,Item_61,4,42.0,6568.0298,Item_10,3.0,22.0,3385.8987,Item_30,4.0,11.0,0.0,0.0,0.0,1.0,0.0,53094.5477,Item_13,3,70,121890.7599,Item_55,3,235,,,,,,886.39,40687.48,16.0,30174.79,12191.21,4.0,92653.72,2248.3900000000003,2.0,30174.79,3797.27,1.0,,,,,,,,,8282.12,216.5,4851.24,199.86,0.0,1920.27,,,,,5401.09,782.76,,,537.92,116.57,,,,,,,,,,,,,,,,,,,,,,,1893.02,566.26,,,4651.39,133.25,,,,,,,,,2852.91,166.55,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,54,24,1,Nandos_Menu_Current_Subset1_2 (1),05/23/2025 9:22:17 AM,006_Resp 024.csv,16254.6382,Item_73,4.0,58.0,14744.8358,Item_17,4.0,43.0,9165.6456,Item_83,3,29.0,6102.5295,Item_47,4.0,16.0,3143.1751,Item_30,3.0,10.0,0.0,0.0,0.0,0.0,0.0,49991.9531,Item_18,4,107,151823.8033,Item_39,3,419,,,,,,4695.4,37056.770000000004,17.0,1978.3,32376.760000000002,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,54,55,26,1,Nandos_Menu_Current_Subset1_2 (1),05/23/2025 10:13:57 AM,007_Resp_026.csv,38814.644,Item_17,4.0,95.0,45540.1447,Item_72,4.0,128.0,157923.7446,Item_83,3,203.0,8512.654,Item_10,4.0,23.0,3499.7111,Item_30,3.0,10.0,0.0,0.0,0.0,1.0,0.0,33053.9812,Item_97,4,92,28098.1413,Item_84,4,86,,,,,,5201.4,4313.57,11.0,5020.11,11741.560000000001,10.0,26783.86,1132.51,1.0,,,,,,5177.75,660.64,3262.47,283.11,,,,,1215.37,99.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262.47,283.11,,,,,4203.26,183.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,55,56,21,1,Nandos_Menu_Current_Subset1_2,05/23/2025 11:23:53 AM,008_Resp_021.csv,6644.9448,Item_17,3.0,15.0,20980.9223,Item_73,3.0,69.0,32036.6611,Item_60,3,88.0,4681.344,Item_10,3.0,15.0,2836.7138,Item_109,3.0,6.0,0.0,0.0,0.0,1.0,0.0,54729.4629,Item_109,3,135,123787.2797,Item_73,4,288,,,,,,3993.62,38122.659999999996,17.0,315.04,41820.02,17.0,52325.59,5895.78,1.0,21150.07,3847.23,1.0,,,,,,,4852.86,149.89,,,,,,,,,,,4014.45,199.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.54,233.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,56,57,27,1,Nandos_Menu_Current_Subset1_2,05/26/2025 1:02:36 PM,006_Resp_027.csv,8597.4348,Item_17,4.0,29.0,26761.678,Item_03,3.0,65.0,22540.83,Item_53,4,64.0,7682.7889,Item_10,4.0,27.0,28068.7147,,4.0,78.0,0.0,1.0,1.0,0.0,0.0,29859.2611,InfoDelivery_10,3,78,107167.6369,Item_42,4,268,,,,,,1127.11,27213.82,15.0,248.06,15089.109999999999,14.0,1127.11,6978.35,7.0,248.06,866.04,1.0,,,,,,,,,,,9873.94,899.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,58,76,3,Nandos_Menu_NewUnique_Subset3_2 (1),05/26/2025 1:10:48 PM,008_Resp_076.csv,48910.4074,Item_09,3.0,130.0,35360.7591,Item_17,4.0,85.0,268446.5695,Item_61,3,712.0,53733.1566,Item_10,4.0,134.0,28413.655,Item_30,3.0,65.0,1.0,1.0,0.0,1.0,1.0,22801.2944,Item_59,4,46,134201.5913,Item_05,4,297,,,,,,3008.98,55126.85999999999,7.0,23293.89,216.53,1.0,12169.05,24432.269999999997,4.0,,0.0,0.0,,,,,1974.24,619.566,,,,,,,5313.57,358.08500000000004,,,7478.69,416.36999999999995,,,6745.87,316.45,3997.85,333.09,,,,,,,,,,,,,,,,,,,,,,,,,5205.25,183.2,6171.23,1715.42,3656.36,133.25,,,,,,,8294.76,266.48,7478.69,466.335,9610.49,316.44,,,,,,,,,,,,,,,,,,,,,,
58,58,59,83,3,Nandos_Menu_NewUnique_Subset3_2,05/26/2025 1:58:10 PM,006_Resp_083.csv,22092.6539,Item_41,3.0,45.0,70990.1878,Item_17,4.0,153.0,49351.1935,Item_60,4,132.0,14927.947,Item_10,4.0,38.0,21521.0282,,4.0,37.0,0.0,1.0,0.0,1.0,0.0,23023.3425,Item_92,4,50,101036.127,Heading_32,3,251,,,,,,5299.37,39455.020000000004,14.0,19603.21,5595.97,5.0,11028.59,15955.21,3.0,19603.21,4330.21,3.0,,,,,1051.57,299.79,,,6214.53,333.1,6830.76,116.58,392.25,199.86,,,6954.2,394.16,,,,,0.0,75.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.57,299.79,,,,,,,9752.2,2226.1,6954.2,449.67499999999995,7337.26,283.13,,,,,,,,,,,,,,,,,,,,,,
59,59,60,58,2,Nandos_Menu_NewFunctional_Subset2_2 (1),05/26/2025 2:46:11 PM,010_Resp_058.csv,83241.7807,Item_09,4.0,202.0,27241.4501,Item_15,4.0,77.0,13529.4812,Item_61,4,30.0,10094.3282,Item_47,3.0,29.0,51949.1977,Item_26,4.0,117.0,0.0,1.0,0.0,1.0,1.0,53430.5956,Heading_23,3,72,239685.7973,Item_32,4,482,,,,,,24232.6,54977.12999999999,15.0,56420.14,899.36,1.0,51396.4,26880.639999999996,6.0,56420.14,899.36,1.0,,,,,,,6868.67,233.17,,,,,684.61,582.92,8695.53,545.4425,468.1,166.55,,,,,834.51,449.68,,,,,,,,,,,,,,,,,,,,,,,1484.39,1099.21,7884.6,524.61,,,,,,,,,6030.77,166.56,,,,,,,468.1,166.55,,,,,,,,,,,,,,,,,,,,
60,60,61,53,2,Nandos_Menu_NewFunctional_Subset2_2,05/26/2025 2:58:25 PM,002_Resp_053.csv,9798.9512,Item_09,4.0,33.0,9543.1009,Item_17,4.0,25.0,8146.4071,Item_65,3,23.0,11831.4124,Item_10,3.0,35.0,3571.8408,Item_30,4.0,9.0,0.0,1.0,0.0,1.0,0.0,45895.0874,Item_26,4,81,74337.1858,Item_21,4,179,,,,,,7749.43,29378.91,17.0,22468.35,24299.21,5.0,8182.45,12524.36,8.0,22468.35,5279.54,2.0,,,,,,,10072.09,166.55,11820.83,171.93,,,,,4319.75,405.2633333333333,8916.47,316.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10448.71,149.89,,,,,,,8916.47,316.44,,,,,,,,,,,,,,,,,,,,
